data,categoria,titulo,descricao,url,texto,tema_gd,qtd_palavras,coletado_em
2026-09-01,Participação pública,Audiência Pública debate editais dos primeiros leilões de baterias de grande porte no Brasil,"O evento reuniu cerca de 70 pessoas, em Brasília. As contribuições podem ser enviadas por e-mail até o dia 14/9.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/audiencia-publica-debate-editais-dos-primeiros-leiloes-de-baterias-de-grande-porte-no-brasil,"Foi realizada hoje (1/9) na sede da Agência Nacional de Energia Elétrica (ANEEL), em Brasília, a Audiência Pública nº 005/2026 que discutiu o aprimoramento das minutas dos editais, anexos e dos respectivos Contratos de Potência de Reserva de Capacidade (CRCAP) dos Leilões de Reserva de Capacidade para Armazenamento Nacional e Armazenamento Geral (Leilões nº 05 e nº 06/2026-ANEEL). Cerca de 70 pessoas participaram presencialmente do evento, entre representantes de associações e agentes do setor elétrico, e aproximadamente 200 pessoas acompanharam a transmissão pelo Youtube. Onze expositores se manifestaram durante a sessão. A Audiência Pública foi presidida pelo Diretor da ANEEL, Gentil Nogueira. A iniciativa faz parte do processo de construção dos primeiros leilões destinados à contratação de sistemas de armazenamento de energia em baterias de grande porte no Brasil. O CRCAP é o instrumento contratual que estabelece as obrigações dos vencedores dos certames, incluindo critérios de remuneração, requisitos operacionais e penalidades aplicáveis em caso de descumprimento das condições contratadas. Os dois leilões têm como objetivo a contratação de disponibilidade de potência por meio de Sistemas de Armazenamento de Energia Elétrica (SAEs) autônomos com uso de baterias. O diferencial do Leilão nº 05/2026-ANEEL (Armazenamento Nacional) é a exigência de utilização de baterias fabricadas no Brasil. Já o Leilão nº 06/2026-ANEEL (Armazenamento Geral) não prevê esse requisito. Os certames estão previstos para os dias 2 e 4 de dezembro, respectivamente. Em ambos os casos, os contratos terão vigência de 15 anos, com início de suprimento em 1º de agosto de 2028. A audiência pública está vinculada às Consultas Públicas nº 22/2026, referente ao Leilão nº 05/2026-ANEEL, e nº 23/2026, relacionada ao Leilão nº 06/2026-ANEEL. .",False,273,2026-09-21 20:23
2026-09-01,Geração,"Termelétrica Manaus I inicia operação comercial parcial com 114,8 MW",Duas unidades da usina começam a operar antecipadamente; terceira turbina está prevista para dezembro,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/termeletrica-manaus-i-inicia-operacao-comercial-parcial-com-114-8-mw,"A Agência Nacional de Energia Elétrica (ANEEL) publicou no Diário Oficial da União nesta terça-feira (1/9) a liberação para operação comercial de duas unidades geradoras da Usina Termelétrica Manaus I, localizada em Manaus, no Amazonas. A usina movida a gás natural estava prevista para dezembro de 2026 e a autorização antecipada de operação das duas turbinas agrega 114,8 megawatts (MW) ao Sistema Interligado Nacional (SIN). A terceira unidade geradora, uma turbina a vapor com potência de 48,1 MW, continua prevista para operação comercial em dezembro. A termelétrica integra o conjunto de usinas contratadas em leilão de reserva de capacidade para ampliar a segurança do suprimento elétrico, especialmente na Região Norte. A implantação da usina foi acompanhada pela ANEEL, inclusive por meio de fiscalização presencial realizada em maio. Nesse momento, foram verificadas as condições das obras, das instalações de conexão ao sistema elétrico e dos requisitos necessários à entrada em operação do empreendimento. .",False,153,2026-09-21 20:23
2026-08-28,Bandeira tarifária,ANEEL mantém bandeira tarifária amarela em setembro,"Condições menos favoráveis de geração de energia mantém cobrança adicional de R$ 1,885 na conta de luz a cada 100 quilowatts-hora (kWh) consumidos",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-mantem-bandeira-tarifaria-amarela-em-setembro,"A Agência Nacional de Energia Elétrica (ANEEL) informou nesta sexta-feira (28/8) que a bandeira tarifária para setembro de 2026 será amarela, repetindo o cenário observado nos últimos meses. Desde maio a bandeira amarela é acionada no País. A sinalização reflete condições menos favoráveis de geração de energia no País, com necessidade de utilização de fontes de geração com custos mais elevados. Na prática, a bandeira amarela indica cobrança adicional de R$ 1,885 na conta de luz, a cada 100 quilowatts-hora (kWh) consumidos. O sistema de Bandeiras Tarifárias permite que os consumidores acompanhem, mês a mês, as condições de geração de energia no Brasil e os custos associados ao seu fornecimento. O mecanismo funciona como um sinalizador que torna mais transparente o custo real da energia para a população. Diante desse cenário, a ANEEL reforça a importância do uso consciente da energia elétrica. Pequenas mudanças de hábito podem contribuir para reduzir o consumo e ajudar no controle dos gastos com a conta de luz. Entenda como funcionam as bandeiras: https://www.youtube.com/watch?v=N5N1y0zWpjs",False,169,2026-09-21 20:23
2026-08-27,Tarifas,Revisão tarifária da Neoenergia Distribuição Brasília é discutida durante Audiência Pública,A sessão contou com a participação de cerca de 40 pessoas. Interessados podem enviar contribuições ao processo por e-mail até 12/9.,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/revisao-tarifaria-da-neoenergia-distribuicao-brasilia-e-discutida-durante-audiencia-publica,"A Revisão Tarifária da Neoenergia Distribuição Brasília S.A para o ano de 2026 foi discutida hoje (27) durante Audiência Pública realizada na sede da Agência Nacional de Energia Elétrica (ANEEL), em Brasília. Cerca de 40 pessoas participaram da sessão, entre representantes da Neoenergia Brasília e do Conselho de Consumidores. A Audiência Pública foi presidida pelo Diretor da ANEEL, Willamy Frota. A distribuidora atende 1,23 milhão de unidades consumidoras em todo o Distrito Federal. Confira na tabela abaixo os índices propostos que, caso aprovados dessa forma, entrarão em vigor a partir de 22/10. Empresa Consumidores residenciais - B1 Neoenergia Brasília 1,17% Classe de Consumo – Consumidores cativos Baixa tensão em média Alta tensão em média Efeito Médio para o consumidor 1,10% 3,95% 1,86% Entre os fatores que mais impactaram os índices propostos estão os custos com distribuição, transmissão e compra de energia, além da inclusão de componentes financeiros. A Audiência está vinculada à Consulta Pública nº 024/2026, que recebe contribuições dos interessados até 12/9 por meio de intercâmbio documental, pelos seguintes e-mails: cp024_2026rv@aneel.gov.br – para o tema Revisão Tarifária; cp024_2026et@aneel.gov.br – para o tema Estrutura Tarifária; cp024_2026pt@aneel.gov.br – para o tema Perdas Técnicas. Para mais informações, consulte a página do site da ANEEL sobre as audiências públicas e consultas públicas vigentes. A expectativa é que os novos percentuais aprovados sejam conhecidos na Reunião Pública Ordinária da Diretoria do dia 20/10, que terá transmissão ao vivo pelo canal da ANEEL no Youtube . Revisão tarifária x Reajuste tarifário A Revisão Tarifária Periódica (RTP) e o Reajuste Tarifário Anual (RTA) são os dois processos tarifários mais comuns previstos nos contratos de concessão. O processo de RTP é mais complexo - nele são definidos: (i) o custo eficiente da distribuição (Parcela B); (ii) as metas de qualidade e de perdas de energia; e (iii) os componentes do Fator X para o ciclo tarifário. Já o processo de RTA é mais simples e acontece sempre no ano em que não há RTP. Nesse processo, é atualizada a Parcela B pelo índice de inflação estabelecida no contrato (IGP-M ou IPCA) menos o fator X (IGP-M/IPCA – Fator X). Em ambos os casos são repassados os custos com compra e transmissão de energia e os encargos setoriais que custeiam políticas públicas estabelecidas por meio de leis e decretos. .",False,382,2026-09-21 20:23
2026-08-27,Participação pública,ANEEL promoverá audiência pública sobre editais dos primeiros leilões de baterias de grande porte do Brasil,"Na sessão serão discutidas as minutas dos editais e dos contratos dos Leilões de Reserva de Capacidade, previstos para dezembro deste ano",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-promovera-audiencia-publica-sobre-editais-dos-primeiros-leiloes-de-baterias-de-grande-porte-do-brasil,"A Agência Nacional de Energia Elétrica (ANEEL) realizará, na próxima terça-feira (1º/9), às 14h30, em sua sede em Brasília, audiência pública para discutir o aprimoramento das minutas dos editais, anexos e dos respectivos Contratos de Potência de Reserva de Capacidade (CRCAP) dos Leilões de Reserva de Capacidade para Armazenamento Nacional e Armazenamento Geral (Leilões nº 05 e nº 06/2026-ANEEL). A iniciativa faz parte do processo de construção dos primeiros leilões destinados à contratação de sistemas de armazenamento de energia em baterias de grande porte no Brasil. O CRCAP é o instrumento contratual que estabelece as obrigações dos vencedores dos certames, incluindo critérios de remuneração, requisitos operacionais e penalidades aplicáveis em caso de descumprimento das condições contratadas. Os dois leilões têm como objetivo a contratação de disponibilidade de potência por meio de Sistemas de Armazenamento de Energia Elétrica (SAEs) autônomos com uso de baterias. O diferencial do Leilão nº 05/2026-ANEEL (Armazenamento Nacional) é a exigência de utilização de baterias fabricadas no Brasil. Já o Leilão nº 06/2026-ANEEL (Armazenamento Geral) não prevê esse requisito. Os certames estão previstos para os dias 2 e 4 de dezembro, respectivamente. Em ambos os casos, os contratos terão vigência de 15 anos, com início de suprimento em 1º de agosto de 2028. A audiência pública está vinculada às Consultas Públicas nº 22/2026, referente ao Leilão nº 05/2026-ANEEL, e nº 23/2026, relacionada ao Leilão nº 06/2026-ANEEL. As contribuições poderão ser encaminhadas até 14 de setembro para os endereços eletrônicos cp022_2026@aneel.gov.br e cp023_2026@aneel.gov.br . Os documentos e demais informações sobre as consultas públicas podem ser acessados na página de participação social no portal da ANEEL .",False,268,2026-09-21 20:23
2026-08-26,Tarifas,Audiência Pública debaterá proposta de revisão das tarifas da Neoenergia Distribuição Brasília S.A,"A sessão será realizada em 27/8, na sede da ANEEL, em Brasília.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/audiencia-publica-debatera-proposta-de-revisao-das-tarifas-da-neoenergia-distribuicao-brasilia-s.a,"Os consumidores do Distrito Federal poderão participar da Audiência Pública nº 006/2026 que debaterá a proposta tarifária da Neoenergia Distribuição Brasília S.A para o ano de 2026. A sessão será realizada na quinta-feira (27) na sede da Agência Nacional de Energia Elétrica (ANEEL), localizada na SGAN Quadra 603, Módulos I e J, Asa Norte, Brasília – DF. O credenciamento dos participantes tem início às 8h30, já a Audiência Pública está marcada para 9h. A distribuidora atende 1,23 milhão de unidades consumidoras em todo o Distrito Federal. Confira na tabela abaixo os índices propostos para entrarem em vigor a partir de 22 de outubro de 2026: Empresa Consumidores residenciais - B1 Neoenergia Brasília 1,17% Classe de Consumo – Consumidores cativos Baixa tensão em média Alta tensão em média Efeito Médio para o consumidor 1,10% 3,95% 1,86% Entre os fatores que mais impactaram os índices propostos estão os custos com distribuição, transmissão e compra de energia, além da inclusão de componentes financeiros. A Audiência Pública está vinculada à Consulta Pública nº 024/2026, que recebe contribuições dos interessados até 12 de setembro de 2026, por meio de intercâmbio documental, pelos seguintes e-mails: cp024_2026rv@aneel.gov.br – para o tema Revisão Tarifária; cp024_2026et@aneel.gov.br – para o tema Estrutura Tarifária; cp024_2026pt@aneel.gov.br – para o tema Perdas Técnicas. Para mais informações, consulte a página do site da ANEEL sobre as audiências públicas e consultas públicas vigentes. Revisão tarifária x Reajuste tarifário A Revisão Tarifária Periódica (RTP) e o Reajuste Tarifário Anual (RTA) são os dois processos tarifários mais comuns previstos nos contratos de concessão. O processo de RTP é mais complexo - nele são definidos: (i) o custo eficiente da distribuição (Parcela B); (ii) as metas de qualidade e de perdas de energia; e (iii) os componentes do Fator X para o ciclo tarifário. Já o processo de RTA é mais simples e acontece sempre no ano em que não há RTP. Nesse processo, é atualizada a Parcela B pelo índice de inflação estabelecida no contrato (IGP-M ou IPCA) menos o fator X (IGP-M/IPCA – Fator X). Em ambos os casos são repassados os custos com compra e transmissão de energia e os encargos setoriais que custeiam políticas públicas estabelecidas por meio de leis e decretos. Serviço Audiência Pública nº 006/2026 sobre a Revisão tarifária da Neoenergia Distribuição Brasília S.A Data: Quinta-feira (27/8) Horário: 9h Local: Sede da Agência Nacional de Energia Elétrica (ANEEL) Endereço: SGAN Quadra 603, Módulos I e J, Asa Norte, Brasília – DF",False,409,2026-09-21 20:23
2026-08-26,Geração,"Usina Novo Tempo Barcarena, com 629 MW, entra em operação comercial","ANEEL publicou a autorização para início da operação comercial nesta quarta-feira (26/8), no Diário Oficial da União",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/usina-novo-tempo-barcarena-com-629-mw-entra-em-operacao-comercial,"A Usina Termelétrica Novo Tempo Barcarena, localizada em Barcarena (PA), entrará em operação comercial a partir desta quarta-feira (26/8). O empreendimento possui potência outorgada de 629,367 megawatts (MW) e opera sob o regime de Produção Independente de Energia Elétrica (PIE). A operação comercial foi liberada com potência limitada de 552 Megawatts (MW), considerando os requisitos de integração analisados pelo Operador Nacional do Sistema Elétrico (ONS) A usina termelétrica é movida a gás natural e utiliza configuração em ciclo combinado. A tecnologia empregada é do tipo “single shaft”, composta por turbina a gás e turbina a vapor acopladas a um único gerador. O combustível é fornecido por infraestrutura própria associada ao terminal de GNL do empreendimento. O empreendimento foi vencedor do Leilão de Energia Nova A-6/2019 (Leilão nº 04/2019-ANEEL) e possui nove contratos de comercialização no Ambiente de Contratação Regulada. O projeto integra um complexo de gás natural de grande porte em Barcarena, que inclui terminal de GNL, unidade regaseificadora (FSRU), gasoduto, citygate, subestações elevadoras e linhas de transmissão associadas. A ANEEL registra fiscalizações presenciais no empreendimento em setembro de 2024, maio de 2025, setembro de 2025 e março de 2026. Também houve liberação da unidade geradora para operação em teste em setembro de 2025, com início dos testes operacionais com geração sincronizada ao sistema em 01/12/2025. O empreendimento aparece classificado como obra do PAC e é associado ao grupo New Fortress Energy, responsável pelo desenvolvimento do complexo de gás natural e da infraestrutura associada e da UTE Portocém I, ainda em construção dentro do mesmo complexo, localizado numa região de relevância estratégica para o Brasil, incluindo-se como o principal hub de Gás Natural Liquefeito (GNL) da Região Norte e contempla cerca de 2 GW de capacidade de geração em desenvolvimento, incluindo as duas usinas termoelétricas mencionadas.",False,296,2026-09-21 20:23
2026-08-25,Tarifas,Estados localizados no norte e nordeste terão as tarifas reduzidas a partir desta quarta-feira (26),Estados localizados no norte e nordeste terão as tarifas reduzidas a partir desta quarta-feira (26),https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/estados-localizados-no-norte-e-nordeste-terao-as-tarifas-reduzidas-a-partir-desta-quarta-feira-26,"Em razão da decisão tomada pela Diretoria da Agência Nacional de Energia Elétrica (ANEEL), durante Reunião Pública Ordinária em 11/8, as tarifas de energia elétrica serão reduzidas nas áreas de concessão da Energisa Acre, Energisa Rondônia, Enel Ceará, Energisa Tocantins e Sulgipe. A medida entra em vigor nesta quarta-feira (26) e os impactos para os consumidores atendidos em Baixa Tensão (residências e pequenos comércios) podem ser visualizados na tabela abaixo. Distribuidora Efeito Médio (Baixa Tensão) Energisa Acre - 5,20% Energisa Rondônia - 10,63% Enel Ceará - 6,65% Sulgipe - 4,63% Energisa Tocantins - 1,36% As três distribuidoras (Enel Ceará, Sulgipe e Energisa Tocantins), já haviam passado por reajuste tarifário no primeiro semestre desse ano, mas na ocasião optaram por não antecipar os recursos de Uso de Bem Público (UBP)¹ em seus processos tarifários. Diante disso, as tarifas dessas distribuidoras foram republicadas agora após repasse dos recursos relativos à repactuação pelos geradores do que eles deviam a título de UBP. A Energisa Acre e Energisa Rondônia também não anteciparam os recursos, mas no caso delas o novo impacto tarifário refere-se aos reajustes homologados em 2025. Quanto maior o efeito médio do reajuste tarifário homologado anteriormente, maior será a redução agora percebida, dado que o rateio definido pela ANEEL tem por objetivo equilibrar as elevações tarifárias. Na decisão tomada pela ANEEL no dia 11/8, foi determinado que, dentro de 10 dias, a Câmara de Comercialização de Energia Elétrica (CCEE) deveria repassar os recursos para operacionalizar a redução das tarifas, dando plena eficácia à Política Pública nessas concessões. Com a repactuação das parcelas de UBP e o consequente aporte na Conta de Desenvolvimento Energético (CDE), conforme previsto na Lei nº 15.235/2025, foi possível garantir a redução tarifária para os consumidores do ambiente regulado nas regiões da Superintendência do Desenvolvimento da Amazônia (Sudam) e da Superintendência do Desenvolvimento do Nordeste (Sudene) nos anos de 2025 e 2026, de acordo com as diretrizes da ANEEL. Leia mais . ¹ UBP é o valor que determinadas hidrelétricas pagam à União pelo direito de explorar um bem público (o potencial de geração dos rios).",False,347,2026-09-21 20:23
2026-08-25,Transmissão,Autorizada transferência de controle societário da Transnorte para a Axia,Anuência ocorreu nesta terça-feira (26/8) em despacho no DOU,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/autorizada-transferencia-de-controle-societario-da-transnorte-para-a-axia,"A Agência Nacional de Energia Elétrica (ANEEL) anuiu nesta terça-feira (26/8) a transferência de Controle Societário Direto da Transnorte Energia S.A., que passará a ser exercido exclusivamente por Axia Energia Norte S.A. A Transnorte Energia S.A. é concessionária de serviço público de transmissão de energia elétrica nos termos do Contrato de Concessão nº 18/2026-ANEEL. O prazo para implementação da operação é de até 120 dias desde a aprovação e a concessionária deverá enviar à Agência os documentos comprobatórios da formalização da operação. A Transnorte Energia S.A. deverá encaminhar a documentação comprobatória desta operação à ANEEL em até 30 dias de sua implementação. Leia a íntegra do Despacho .",False,108,2026-09-21 20:23
2026-08-24,Fiscalização,ANEEL nega pedido de prova pericial feito pela Enel Distribuição São Paulo,"A partir de agora, a empresa tem 10 dias para apresentar suas alegações finais dentro do processo administrativo.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-nega-pedido-de-prova-pericial-feito-pela-enel-distribuicao-sao-paulo,"A Diretoria da Agência Nacional de Energia Elétrica (ANEEL) rejeitou  hoje (24), durante Reunião Pública Ordinária, pedido de prova pericial feito pela Enel Distribuição São Paulo, no âmbito do Procedimento Administrativo de Avaliação de Recomendação de Caducidade do Contrato de Concessão nº 162/2008-ANEEL. Com a decisão, a distribuidora passa à etapa final de instrução do processo e terá prazo de 10 dias para apresentar suas alegações finais. A Enel SP defendia a realização de perícia independente sob o argumento de que o processo envolve questões de elevada complexidade técnica, abrangendo aspectos meteorológicos, operacionais, estatísticos e regulatórios. Segundo a empresa, a medida seria necessária para revisar premissas adotadas pela fiscalização, esclarecer pontos controvertidos e conferir maior segurança técnica à decisão administrativa, especialmente em relação aos impactos do evento climático ocorrido em dezembro de 2025. Além da discussão técnica, a concessionária sustentou que a realização de uma perícia externa seria necessária para garantir a imparcialidade da instrução processual, argumentando que a Agência acumula as funções de fiscalização, instrução e julgamento e que, por isso, não deveria decidir o caso exclusivamente com base em manifestações produzidas por seus próprios quadros técnicos. Ao analisar o pedido, a ANEEL rejeitou esse entendimento e reafirmou que a acumulação dessas atribuições não configura exceção, mas representa uma característica própria do modelo institucional adotado para as agências reguladoras brasileiras. A Diretoria destacou que a fiscalização, a instrução processual e o julgamento administrativo integram as competências legalmente atribuídas à Agência e que os relatórios, notas técnicas e pareceres elaborados por seus servidores especializados constituem instrumentos legítimos de instrução e fundamentação das decisões administrativas. A decisão também ressaltouque a prova pericial não constitui providência obrigatória sempre que o administrado invoque a existência de matéria técnica ou apresente estudos que divirjam das conclusões da Administração. De acordo com a Diretoria, a realização de perícia se justifica quando o esclarecimento de fato relevante para a decisão depende de conhecimento técnico que não possa ser adequadamente obtido a partir dos elementos já constantes dos autos, o que não se verifica nesse caso. Outro ponto enfatizado pela Diretoria foi que o objeto do processo não é discutir a severidade do evento climático de dezembro de 2025, circunstância já reconhecida pela própria fiscalização, mas avaliar a capacidade de preparação, resposta e recomposição do serviço apresentada pela distribuidora diante da ocorrência. Para a ANEEL, a questão central é verificar se a concessionária possuía estrutura operacional compatível com as obrigações inerentes à prestação de um serviço público adequado. Com o indeferimento da perícia, a Diretoria considerou encerrada a fase instrutória do processo. Na ocasião, a Enel SP foi intimada a apresentar suas alegações finais no prazo de 10 dias, etapa que antecede a deliberação definitiva da Agência sobre a recomendação de caducidade da concessão.",False,457,2026-09-21 20:23
2026-08-24,Distribuição,ANEEL promove consulta pública sobre adoção de redes subterrâneas,"Enterramento de cabos torna rede mais confiável, mas possui custo alto, que pode ser repassado para a tarifa de energia",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-promove-consulta-publica-sobre-adocao-de-redes-subterraneas-1,"A ampliação do uso de redes subterrâneas pelas distribuidoras, com o enterramento de cabos para o transporte de energia elétrica, entrará em período de discussão pela sociedade a partir desta quinta-feira (27/8). A diretoria da Agência Nacional de Energia Elétrica (ANEEL) aprovou nesta segunda-feira (24/8) a abertura da Consulta Pública n° 29/2026, que debaterá as vantagens e desvantagens de se estabelecer metas para que as concessionárias e permissionárias de distribuição transfiram parte do seu cabeamento para dutos subterrâneos. A Agência receberá sugestões até o dia 12/10. Apenas 0,4% da rede de distribuição de energia elétrica no Brasil é subterrânea hoje. A norma em vigor na ANEEL estabelece que a adoção de redes subterrâneas é uma escolha das distribuidoras, sem interferência da Agência. Um estudo elaborado pelas áreas técnicas da ANEEL defende que a regra continue a mesma. O relatório de Análise de Impacto Regulatório (AIR) sobre o tema lista, entre as vantagens para ampliar a adoção das redes subterrâneas, a constatação de que as áreas atendidas por essas redes apresentam menos interrupções no fornecimento de energia (falta de luz) e menos tempo de energia interrompida. As redes subterrâneas também reduzem os riscos de furto e fraude (“gato”) de energia elétrica, além de diminuírem a poluição visual das cidades, com a retirada de postes e cabeamento das ruas. Com o aumento do número de eventos climáticos extremos, como tempestades e ventos fortes, o enterramento dos cabos também contribui para proteger a rede, que fica menos exposta. Entre as desvantagens apontadas pelo estudo da ANEEL, está o alto custo para o enterramento das redes, com a necessidade de obras para a instalação dos dutos subterrâneos que receberão os cabos de energia – algo que pode fechar vias e causar transtornos de trânsito em grandes cidades. Nos casos de distribuidoras que escolhem o enterramento de parte das redes, esse investimento entra na tarifa de energia elétrica cobrada na fatura dos consumidores (conta de luz). Caso a ANEEL determine o avanço no uso dessas redes, com metas de transferência das redes aéreas (em postes) para baixo da terra, o investimento será repassado em grande pedida para a tarifa. Em algumas distribuidoras, a medida pode causar desequilíbrios: o enterramento da rede em uma região implicaria aumento tarifário para todos os consumidores da distribuidora, mas os benefícios seriam restritos à área atendida pela nova rede subterrânea. As distribuidoras que passaram pela renovação de suas concessões por meio do Decreto nº 12.068/2024 possuem autorização da ANEEL para criar tarifas diferenciadas de acordo com as características de diferentes regiões das áreas de concessão. Como participar das consultas públicas As contribuições para a Consulta Pública n° 29/2026 podem ser enviadas de 27 de agosto a 12 de outubro, pelo e-mail: cp029_2026@aneel.gov.br. O relatório de Análise de Impacto Regulatório e outros documentos disponíveis sobre o tema serão publicados no dia 27/8 na área de Consultas Públicas no portal da ANEEL .",False,481,2026-09-21 20:23
2026-08-24,Tarifas,Pacto Energia tem novas tarifas de energia elétrica aprovadas pela ANEEL,Os índices aprovados entram em vigor a partir de 26 de agosto,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/pacto-energia-tem-novas-tarifas-de-energia-eletrica-aprovadas-pela-aneel,"O resultado provisório da Revisão Tarifária Periódica de 2026 da distribuidora Pacto Energia Distribuição Paraná (Força e Luz Coronel Vivida Ltda. – Forcel) foi aprovado pela diretoria colegiada da Agência Nacional de Energia Elétrica (ANEEL), nesta segunda-feira (24/8), que permanecerá até a conclusão da fiscalização realizada pelas áreas técnicas da Agência para determinar a elegibilidade dos ativos integrantes do Sistema de Armazenamento de Energia por Baterias (BESS) para a composição da Base de Remuneração Regulatória (BRR). A medida será reavaliada até o próximo processo de revisão tarifária periódica. Sediada na cidade de Coronel Vivida, no estado do Paraná, a empresa atende cerca de 9,07 milhões de unidades consumidoras. Confira na tabela abaixo as novas tarifas entram em vigor a partir de 26 de agosto: Empresa Consumidores residenciais - B1 Pacto Energia 19,74% Classe de Consumo – Consumidores cativos Baixa tensão em média Alta tensão em média Efeito Médio para o consumidor 19,67% 16,52% 18,33% Entre os fatores que mais impactaram os índices propostos estão os custos com transporte e compra de energia, além dos encargos setoriais. De forma excepcional e provisória, o investimento da Pacto Energia em um BESS na BRR da distribuidora foi reconhecido que o sistema está instalado, em operação e vinculado ao serviço público. Com capacidade de armazenamento de 20,32 MWh e potência instalada de 10,16 MW, o empreendimento recebeu investimento de R$ 29,6 milhões e foi apresentado pela concessionária como alternativa para atender ao crescimento da demanda e às limitações de suprimento da rede local. A área técnica da Agência recomendou que a manutenção do ativo na base regulatória seja reavaliada em futuras revisões tarifárias, com monitoramento periódico de seus resultados e apresentação de relatórios semestrais pela distribuidora, enquanto a discussão sobre o tratamento regulatório do armazenamento de energia avança no âmbito da Agenda Regulatória 2026-2027 da Agência. A revisão tarifária foi debatida com a sociedade por meio da Tomada de Subsídios nº 14/2026 , que recebeu contribuições de 10 de junho a 24 de julho de 2026.",False,332,2026-09-21 20:23
2026-08-24,Tarifas,Aprovada consulta pública para debater revisão tarifária da CEEE-D,As contribuições poderão ser enviadas de 26 de agosto a 9 de outubro de 2026,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aprovada-consulta-publica-para-debater-revisao-tarifariadaceee-d,"Foi aprovada pela diretoria colegiada da Agência Nacional de Energia Elétrica (ANEEL), nesta segunda -feira ( 24 / 8 ), a abertura da Consulta Pública nº 027 /202 6 , que irá colher subsídios para o aprimoramento da proposta de Revisão Tarifária Periódica (RTP) da Companhia Estadual de Distribuição de Energia E lé trica ( CEEE-D ) . Sediada na cidade de Porto Alegre, no estado do Rio Grande do Sul , a distribuidora atende aproximadamente 2,03 milhões unidades consumidoras. Confira os índices estimados para entrarem em vigor a partir de 22 de novembro de 202 6 : Empresa CEEE-D Classe de Consumo – Consumidores cativos Baixa tensão em média (consumidores residenciais, rurais e outros) Alta tensão em média (consumidores industriais, grandes comércios e outros) Efeito Médio para o consumidor 24,24% 15,88% 22,31% Entre os fatores que mais impactaram os índices propostos estão os custos associados ao aumento da base de remuneração e à recomposição de parte do diferimento tarifário realizado no processo tarifário de 2024, ambos relacionados aos efeitos climáticos ocorridos no Rio Grande do Sul naquele ano. Saiba como enviar sugestões A Consulta Pública nº 027 /2026 estará disponível para contribuições entre 26 de agosto a 9 de outubro , por meio de intercâmbio documental, pelos seguintes e-mails: cp027_2026rv@aneel.gov.br – para o tema Revisão Tarifária; cp027_2026et@aneel.gov.br – para o tema Estrutura Tarifária; cp027_2026pt@aneel.gov.br – para o tema Perdas Técnicas. Será realizada Audiência Pública nº 007/2026 na cidade de Porto Alegre ( RS ) , em 8 de outubro de 2026 , para debater os índices da revisão tarifária com a sociedade. A minuta de resolução e outras informações sobre a consulta e a audiência serão publicadas na página da ANEEL na internet, acesse: https://antigo.aneel.gov.br/consultas-publicas .",False,287,2026-09-21 20:23
